"code","team","city","name","capacity","built","seat","lat","lon","lonlat","unique.team"
"USA","Easton Area Red Rovers","Easton","Cottingham Stadium",5900,"1924","all-seater",34.0762423,-118.453360999812,"34.0762423:-118.453360999812","easton-area-red-rovers"
"USA","Central Dauphin Rams","Harrisburg","Landis Field",5808,"-","all-seater",40.0904235,-76.3957556,"40.0904235:-76.3957556","central-dauphin-rams"
"USA","Kutztown Golden Bears","Kutztown","Andre Reed Stadium",5600,"-","all-seater",40.5173165,-75.7774177,"40.5173165:-75.7774177","kutztown-golden-bears"
"USA","Multi-use","York","Toyota Arena",5500,"2003","all-seater",39.9568488,-76.7573956428614,"39.9568488:-76.7573956428614","multi-use"
"USA","Beaver Falls Tigers","Beaver Falls","Reeves Field",5500,"2008","all-seater",40.77046595,-80.321457738877,"40.77046595:-80.321457738877","beaver-falls-tigers"
"USA","Geneva Golden Tornadoes","Beaver Falls","Reeves Field",5500,"2008","all-seater",0,0,"0:0","geneva-golden-tornadoes"
"USA","North Hills Indians","Pittsburgh","Martonelli Stadium",5500,"2001","all-seater",40.4606998,-80.0552446,"40.4606998:-80.0552446","north-hills-indians"
"USA","State College Spikes","University Park","Medlar Field",5406,"2006","all-seater",25.7524962,-80.3779009827964,"25.7524962:-80.3779009827964","state-college-spikes"
"USA","PSU Nittany Lions","University Park","Medlar Field",5406,"2006","all-seater",0,0,"0:0","psu-nittany-lions"
"USA","Soccer-use","Pittsburgh","Bethel Park Stadium",5400,"1966","all-seater",40.3430556,-80.0480556,"40.3430556:-80.0480556","soccer-use"
"USA","York Revolution","York","York Stadium",5200,"2007","all-seater",0,0,"0:0","york-revolution"
"USA","Little League World Series","S. Williamsport","Volunteer Stadium",5000,"2001","-",41.2316431,-76.9808770072446,"41.2316431:-76.9808770072446","little-league-world-series"
"USA","Washington Wild Things","Washington","Consol Energy Park",5000,"2002","all-seater",40.2778825,-80.1653936,"40.2778825:-80.1653936","washington-wild-things"
"USA","Pennsbury Falcons","Fairless Hills","Falcon Field",5000,"-","all-seater",0,0,"0:0","pennsbury-falcons"
"USA","Mohawk Valley IceCats","Belle Vernon","Rostraver Ice Garden",5000,"-","all-seater",40.1250725,-79.8664356,"40.1250725:-79.8664356","mohawk-valley-icecats"
"USA","Pittsburgh Riverhounds","Bridgeville","Chartiers Valley HS Stadium",5000,"-","all-seater",40.3561805,-80.1100556,"40.3561805:-80.1100556","pittsburgh-riverhounds"
"USA","Bloomsburg Football","Bloomsburg","Redman Stadium",5000,"-","all-seater",41.0169444,-76.4488889,"41.0169444:-76.4488889","bloomsburg-football"
"USA","California Vulcans","California","Adamson Stadium",5000,"-","all-seater",40.0490591,-79.8991308130615,"40.0490591:-79.8991308130615","california-vulcans"
"USA","Cheyney Wolves","Cheyney","Stevenson Stadium",5000,"-","all-seater",47.2382592,-122.497411337468,"47.2382592:-122.497411337468","cheyney-wolves"
"USA","Clarion Golden Eagles","Clarion","Clarion Memorial Stadium",5000,"-","all-seater",35.12113045,-89.9774151877036,"35.12113045:-89.9774151877036","clarion-golden-eagles"
"USA","Football-use","Ambridge","Rubenstein Stadium",5000,"-","all-seater",40.5892339,-80.22506,"40.5892339:-80.22506","football-use"
"USA","South Fayette Lions","South Fayette","South Fayette Stadium",5000,"-","all-seater",36.0507518,-94.182556,"36.0507518:-94.182556","south-fayette-lions"
"USA","K. Oaks Golden Eagles","Pittsburgh","Dormont Memorial Stadium",5000,"-","all-seater",40.4406248,-79.9958864,"40.4406248:-79.9958864","k-oaks-golden-eagles"
"USA","Montour Spartans","McKees Rocks","Thomas J. Birko Stadium",5000,"-","all-seater",40.4660709,-80.122096,"40.4660709:-80.122096","montour-spartans"
"USA","Central Manheim Barons","Manheim","Elden Rettew Stadium",5000,"-","all-seater",40.1634279,-76.3949614,"40.1634279:-76.3949614","central-manheim-barons"
"USA","Penn Trafford Warrriors","Harrison City","Warrior Stadium",5000,"-","all-seater",0,0,"0:0","penn-trafford-warrriors"
"USA","Peters Township Indians","Peters Township","Peters Township Stadium",5000,"-","all-seater",39.51943405,-84.733087864028,"39.51943405:-84.733087864028","peters-township-indians"
"USA","WJ College Presidents","Washington","Cameron Stadium",5000,"1890","all-seater",40.1647222,-80.2455556,"40.1647222:-80.2455556","wj-college-presidents"
"USA","Albright Lions","Reading","Gene L. Shirk Stadium",5000,"1925","all-seater",40.3613889,-75.9130556,"40.3613889:-75.9130556","albright-lions"
"USA","Brown Bears","Providence","Brown Stadium",20000,"1925","all-seater",41.8421091,-71.3942749,"41.8421091:-71.3942749","brown-bears"
"USA","Providence Friars","Providence","Dunkin Donuts Center",12993,"1972","all-seater",41.8236194,-71.4180927502407,"41.8236194:-71.4180927502407","providence-friars"
"USA","Providence Bruins","Providence","Dunkin Donuts Center",11911,"1972","all-seater",0,0,"0:0","providence-bruins"
"USA","Pawtucket Red Sox","Pawtucket","McCoy Stadium",10031,"1942","all-seater",41.87330275,-71.3710417962333,"41.87330275:-71.3710417962333","pawtucket-red-sox"
"USA","Rhode Island Stingrays","East Providence","Pierce Memorial Stadium",8000,"-","all-seater",41.810452,-71.3834811,"41.810452:-71.3834811","rhode-island-stingrays"
"USA","Rhode Island Rams","Kingston","Meade Stadium",8000,"-","all-seater",41.4882472,-71.5341951732734,"41.4882472:-71.5341951732734","rhode-island-rams"
"USA","Rhode Island Rams","Kingston","Thomas F. Ryan Center",7571,"2002","all-seater",44.2311717,-76.4859544,"44.2311717:-76.4859544","rhode-island-rams"
"USA","Rhode Island Reds FC","Cranston","Cranston Stadium",5000,"-","-",41.7841147,-71.4461122,"41.7841147:-71.4461122","rhode-island-reds-fc"
"USA","Clemson Tigers","Clemson","Memorial Stadium",81473,"1942","all-seater",0,0,"0:0","clemson-tigers"
"USA","S. Carolina Gamecocks","Columbia","Williams Brice Stadium",80250,"1934","all-seater",33.9730619,-81.0191747423914,"33.9730619:-81.0191747423914","s-carolina-gamecocks"
"USA","South Carolina Bulldogs","Orangeburg","Oliver C. Dawson Stadium",22000,"1955","all-seater",33.4918203,-80.8556476,"33.4918203:-80.8556476","south-carolina-bulldogs"
"USA","South Carolina Bulldogs","Orangeburg","Oliver C. Dawson Stadium",22000,"1955","all-seater",0,0,"0:0","south-carolina-bulldogs"
"USA","Citadel Bulldogs","Charleston","Johnson Hagood Stadium",21000,"1948","all-seater",32.7937413,-79.9558058,"32.7937413:-79.9558058","citadel-bulldogs"
"USA","S. Carolina Gamecocks","Columbia","Colonial Life Center",18000,"2002","all-seater",34.0265192,-81.093154,"34.0265192:-81.093154","s-carolina-gamecocks"
"USA","Furman Paladins","Greenville","Paladin Stadium",16000,"1981","all-seater",34.9201,-82.4372278909581,"34.9201:-82.4372278909581","furman-paladins"
"USA","Greenville Red Raiders","Greenville","Sirrine Stadium",15000,"1936","all-seater",34.83818525,-82.3968560581669,"34.83818525:-82.3968560581669","greenville-red-raiders"
"USA","Greenville Grrowl","Greenville","BI-LO Center",13707,"1998","all-seater",34.8527088,-82.3915583003596,"34.8527088:-82.3915583003596","greenville-grrowl"
"USA","Johnstown Chiefs","Greenville","BI-LO Center",13707,"1998","all-seater",0,0,"0:0","johnstown-chiefs"
"USA","Wofford Terriers","Spartanburg","Gibbs Stadium",13000,"1996","all-seater",34.9619465,-81.9329803205217,"34.9619465:-81.9329803205217","wofford-terriers"
"USA","Football-use","Columbia","Harry Parone Stadium",12000,"-","all-seater",NA,NA,"NA:NA","football-use"
"USA","Benedict Tigers","Columbia","C.W. Johnson Stadium",11000,"2006","all-seater",29.7136498,-95.206691,"29.7136498:-95.206691","benedict-tigers"
"USA","S. Carolina Stingrays","N. Charleston","North Charleston Coliseum",10537,"1993","all-seater",32.8654273,-80.0224305103116,"32.8654273:-80.0224305103116","s-carolina-stingrays"
"USA","Charlotte Knights","Fort Mill","Knights Stadium",10002,"1990","all-seater",0,0,"0:0","charlotte-knights"
"USA","Dutch Fork Silver Foxes","Irmo","Dutch Fork Stadium",10000,"2000","all-seater",34.1257162,-81.2231383,"34.1257162:-81.2231383","dutch-fork-silver-foxes"
"USA","Clemson Tigers","Clemson","Littlejohn Coliseum",10000,"1968","all-seater",34.6802074,-82.8464699262262,"34.6802074:-82.8464699262262","clemson-tigers"
"USA","Dorman Cavaliers","Roebuck","Dorman Stadium",10000,"-","all-seater",51.8895198,-0.1929883,"51.8895198:-0.1929883","dorman-cavaliers"
"USA","Irmo Yellow Jackets","Irmo","W.C. Hawkins Stadium",10000,"1985","all-seater",34.0859829,-81.1831513,"34.0859829:-81.1831513","irmo-yellow-jackets"
"USA","Summerville Green Wave","Summerville","McKissick Field",10000,"-","all-seater",33.0097823,-80.1787066,"33.0097823:-80.1787066","summerville-green-wave"
"USA","Coastal Carolina Chanticleer","Conway","Brooks Stadium",9112,"2003","all-seater",33.793245,-79.0165296747833,"33.793245:-79.0165296747833","coastal-carolina-chanticleer"
"USA","South Carolina Gamecocks","Columbia","Carolina Stadium",9000,"2009","6 400",33.9711288,-81.0236257,"33.9711288:-81.0236257","south-carolina-gamecocks"
"USA","RHSD Football","Rock Hill","District 3 Stadium",8738,"-","all-seater",48.4580209,-123.5518345,"48.4580209:-123.5518345","rhsd-football"
"USA","Gaffney Indians","Gaffney","Gaffney HS Stadium",8500,"-","all-seater",33.6685886,-117.3842617,"33.6685886:-117.3842617","gaffney-indians"
"USA","Camden Bulldogs","Camden","Zemp Stadium",8000,"1929","all-seater",33.5817844,-92.8299109,"33.5817844:-92.8299109","camden-bulldogs"
"USA","Newberry College Indians","Greenville","Municipal Stadium",7048,"1984","all-seater",0,0,"0:0","newberry-college-indians"
"USA","Florence Flyers","Florence","Florence Civic Center",7000,"-","all-seater",34.1856091,-79.8377256052697,"34.1856091:-79.8377256052697","florence-flyers"
"USA","Football-use","Florence","Florence Memorial Stadium",7000,"-","all-seater",34.1930114,-79.7137409,"34.1930114:-79.7137409","football-use"
"USA","Multi-use","Rock Hill","RHSD Stadium South",6500,"-","all-seater",34.937219,-81.0409989,"34.937219:-81.0409989","multi-use"
"USA","Clemson Tigers","Clemson","Riggs Field",6500,"1987","all-seater",34.6817509,-82.8388583318536,"34.6817509:-82.8388583318536","clemson-tigers"
"USA","Presbyterian Blue Hose","Clinton","Bailey Memorial Stadium",6500,"2004","all-seater",34.4615898,-81.8614694213031,"34.4615898:-81.8614694213031","presbyterian-blue-hose"
"USA","Fort Dorchester Patriots","N/Charleston","Bagwell Stadium",6500,"1997","all-seater",32.9276153,-80.1077863,"32.9276153:-80.1077863","fort-dorchester-patriots"
"USA","Myrtle Beach Pelicans","Myrtle Beach","TicketReturn.com Field",6450,"1999","4 324",33.6890603,-78.8866943,"33.6890603:-78.8866943","myrtle-beach-pelicans"
"USA","Winthrop Eagles","Rock Hill","Winthrop Coliseum",6100,"1982","all-seater",34.9481274,-81.01491064392,"34.9481274:-81.01491064392","winthrop-eagles"
"USA","Myrtle Beach Seadaws","Myrtle Beach","Doug Shaw Stadium",6000,"1968","all-seater",33.6890603,-78.8866943,"33.6890603:-78.8866943","myrtle-beach-seadaws"
"USA","Myrtle Beach FC","Myrtle Beach","Doug Shaw Stadium",6000,"1968","all-seater",0,0,"0:0","myrtle-beach-fc"
"USA","Citadel Bulldogs","Charleston","McAlister Field House",6000,"1989","all-seater",32.7985,-79.9625,"32.7985:-79.9625","citadel-bulldogs"
"USA","Clemson Tigers","Clemson","Doug Kingsmore Stadium",6000,"1970","3 800",34.67891135,-82.8493244885189,"34.67891135:-82.8493244885189","clemson-tigers"
"USA","Columbia Inferno","Lexington","Lexington County Arena",6000,"2007","all-seater",38.04845385,-84.505604165019,"38.04845385:-84.505604165019","columbia-inferno"
"USA","Blythewood Bengals","Blythewood","Blythewood Stadium",6000,"2003","all-seater",51.47827835,-3.18268000725955,"51.47827835:-3.18268000725955","blythewood-bengals"
"USA","Pickens Blue Flame","Pickens","Bruce Field",6000,"1950","all-seater",34.8232805,-82.60252735,"34.8232805:-82.60252735","pickens-blue-flame"
"USA","Cane Bay Cobras","Summerville","Cane Bay Stadium",6000,"2008","all-seater",54.7887386,-1.5437669,"54.7887386:-1.5437669","cane-bay-cobras"
"USA","Citadel Bulldogs","Charleston","Joseph P. Riley, Jr. Park",5900,"1997","5 549",32.7764749,-79.9310512,"32.7764749:-79.9310512","citadel-bulldogs"
"USA","Charleston RiverDogs","Charleston","Joseph P. Riley, Jr. Park",5900,"1997","5 549",0,0,"0:0","charleston-riverdogs"
"USA","USC Gamecocks","Columbia","Stone Stadium",5700,"1981","all-seater",38.88976815,-76.971882972805,"38.88976815:-76.971882972805","usc-gamecocks"
"USA","SC United Bantams","Columbia","Stone Stadium",5700,"1981","all-seater",0,0,"0:0","sc-united-bantams"
"USA","Rapid City Rush","Rapid City","Rushmore Plaza Civic Center",5600,"2008","all-seater",44.08775505,-103.2253868076,"44.08775505:-103.2253868076","rapid-city-rush"
"USA","Columbia Blowfish","Columbia","Capital City Stadium",5500,"1949","all-seater",38.88976815,-76.971882972805,"38.88976815:-76.971882972805","columbia-blowfish"
"USA","DW Daniel Lions","Central","DHS Stadium",5300,"2010","all-seater",55.7967935,49.0979568151568,"55.7967935:49.0979568151568","dw-daniel-lions"
"USA","Greer Yellow Jackets","Greer","Dooley Field",5200,"1986","all-seater",35.3047933,25.0771773568571,"35.3047933:25.0771773568571","greer-yellow-jackets"
"USA","Woodruff Wolverines","Woodruff","W.L. Varner Stadium",5200,"-","all-seater",NA,NA,"NA:NA","woodruff-wolverines"
"USA","Charleston Battery","Charleston","MUSC Health Stadium",5113,"1999","all-seater",32.7764749,-79.9310512,"32.7764749:-79.9310512","charleston-battery"
"USA","Charleston Cougars","Charleston","Toronto Dominion Bank Arena",5100,"2008","all-seater",32.7764749,-79.9310512,"32.7764749:-79.9310512","charleston-cougars"
"USA","Furman Paladins","Greenville","Timmons Arena",5000,"1998","all-seater",34.9180558,-82.437472,"34.9180558:-82.437472","furman-paladins"
"USA","S. Carolina Gamecocks","Columbia","Sarge Frye Field",5000,"-","all-seater",NA,NA,"NA:NA","s-carolina-gamecocks"
"USA","Greenville Drive","Greenville","Fluor Field",5000,"2006","all-seater",34.84234775,-82.4080344698469,"34.84234775:-82.4080344698469","greenville-drive"
"USA","North Greenville Crusaders","Tigerville","Younts Stadium",5000,"2005","all-seater",34.2004015,72.0455345382177,"34.2004015:72.0455345382177","north-greenville-crusaders"
"USA","Football-use","Columbia","Charles F. Bolden Stadium",5000,"-","all-seater",NA,NA,"NA:NA","football-use"
"USA","South Dakota Jackrabbits","Brookings","Coughlin Alumni Stadium",16000,"1962","all-seater",44.32100205,-96.7801254759084,"44.32100205:-96.7801254759084","south-dakota-jackrabbits"
"USA","South Dakota Coyotes","Vermillion","DakotaDome",10000,"1979","all-seater",42.79114295,-96.9277483645403,"42.79114295:-96.9277483645403","south-dakota-coyotes"
"USA","Sioux Falls Stampede","Sioux Falls","Denny Sanford Center",10450,"2014","all-seater",43.5605179,-96.7516321,"43.5605179:-96.7516321","sioux-falls-stampede"
"USA","Football-use","Sioux Falls","Howard Wood Stadium",10000,"1957","all-seater",43.5626409,-96.7535452503222,"43.5626409:-96.7535452503222","football-use"
"USA","South Dakota Jackrabbits","Brookings","Frost Arena",9000,"1973","all-seater",44.318012,-96.7792610532732,"44.318012:-96.7792610532732","south-dakota-jackrabbits"
"USA","Rapid City Flying Aces","Rapid City","Don Barnett Arena",8500,"1977","all-seater",44.0885507,-103.2257174,"44.0885507:-103.2257174","rapid-city-flying-aces"
"USA","Northern State Wolves","Aberdeen","Wachs Arena",8057,"1987","all-seater",8.491864,-13.2854337535971,"8.491864:-13.2854337535971","northern-state-wolves"
"USA","Multi-use","Watertown","Watertown Stadium",7100,"1940","all-seater",43.0508276,-88.042778,"43.0508276:-88.042778","multi-use"
"USA","Augustana Vikings","Sioux Falls","Kirkeby-Over Stadium",6500,"2009","all-seater",43.51940465,-96.7429518749924,"43.51940465:-96.7429518749924","augustana-vikings"
"USA","Augustana Vikings","Sioux Falls","Sioux Falls Arena",6300,"-","all-seater",43.5499749,-96.700327,"43.5499749:-96.700327","augustana-vikings"
"USA","Northern State Wolves","Aberdeen","Swisher Field",6000,"-","all-seater",50.63828575,-120.371182769483,"50.63828575:-120.371182769483","northern-state-wolves"
"USA","Tennessee Volunteers","Knoxville","Neyland Stadium",102037,"1921","all-seater",35.95507635,-83.9250335542105,"35.95507635:-83.9250335542105","tennessee-volunteers"
"USA","Tennessee Titans","Nashville","Nissan Stadium",68932,"1999","all-seater",35.5099882,139.606382543878,"35.5099882:139.606382543878","tennessee-titans"
"USA","Tennessee State Tigers","Nashville","Nissan Stadium",68932,"1999","all-seater",0,0,"0:0","tennessee-state-tigers"
"USA","Memphis Tigers","Memphis","Liberty Bowl",62380,"1965","all-seater",35.12113045,-89.9774151877036,"35.12113045:-89.9774151877036","memphis-tigers"
"USA","Vanderbilt Commodores","Nashville","Vanderbilt Stadium",40350,"1981","all-seater",36.1439628,-86.8089236040279,"36.1439628:-86.8089236040279","vanderbilt-commodores"
"USA","Nashville FC","Nashville","Vanderbilt Stadium",40350,"1981","all-seater",0,0,"0:0","nashville-fc"
"USA","MTSU Blue Raiders","Murfreesboro","Floyd Stadium",31788,"1933","all-seater",35.8512105,-86.3682191082416,"35.8512105:-86.3682191082416","mtsu-blue-raiders"
"USA","Tennessee Volunteers","Knoxville","Thompson-Boling Arena",24535,"1987","all-seater",35.9513006,-83.9249284603169,"35.9513006:-83.9249284603169","tennessee-volunteers"
"USA","Tennessee Lady Vols","Knoxville","Thompson-Boling Arena",24535,"1987","all-seater",0,0,"0:0","tennessee-lady-vols"
"USA","Chattanooga Mocs","Chattanooga","Finley Stadium",20668,"1997","all-seater",35.80079995,-78.7203667620973,"35.80079995:-78.7203667620973","chattanooga-mocs"
"USA","Chattanooga FC","Chattanooga","Finley Stadium",20668,"1997","all-seater",0,0,"0:0","chattanooga-fc"
"USA","Memphis Grizzlies","Memphis","FedExForum",18119,"2004","all-seater",35.1382115,-90.0506768865889,"35.1382115:-90.0506768865889","memphis-grizzlies"
"USA","Memphis Tigers","Memphis","FedExForum",18119,"2004","all-seater",0,0,"0:0","memphis-tigers"
"USA","Nashville Predators","Nashville","Bridgestone Arena",17113,"1997","all-seater",36.1589806,-86.7783817926507,"36.1589806:-86.7783817926507","nashville-predators"
"USA","TTU Golden Eagles","Cookeville","Tucker Stadium",16500,"-","all-seater",36.1781625,-85.5068490966108,"36.1781625:-85.5068490966108","ttu-golden-eagles"
